/home/farah/PycharmProjects/Change-History-Data-to-Enhance-Class-Change-Proneness-Prediction-Models/venv/bin/python /home/farah/PycharmProjects/Change-History-Data-to-Enhance-Class-Change-Proneness-Prediction-Models/scripts/statistical scripts/normality.py 
(111917, 198)
wro4j, cbo, 0.859, 0.000, NotGaussian
wro4j, wmc, 0.835, 0.000, NotGaussian
wro4j, dit, 0.841, 0.000, NotGaussian
wro4j, rfc, 0.781, 0.000, NotGaussian
wro4j, lcom, 0.500, 0.000, NotGaussian
wro4j, tcc, 0.500, 0.000, NotGaussian
wro4j, lcc, 0.500, 0.000, NotGaussian
wro4j, totalMethodsQty, 0.835, 0.000, NotGaussian
wro4j, staticMethodsQty, 0.500, 0.000, NotGaussian
wro4j, publicMethodsQty, 0.677, 0.000, NotGaussian
wro4j, privateMethodsQty, 0.500, 0.000, NotGaussian
wro4j, protectedMethodsQty, 0.500, 0.000, NotGaussian
wro4j, defaultMethodsQty, 0.500, 0.000, NotGaussian
wro4j, abstractMethodsQty, 0.835, 0.000, NotGaussian
wro4j, finalMethodsQty, 0.500, 0.000, NotGaussian
wro4j, synchronizedMethodsQty, 0.500, 0.000, NotGaussian
wro4j, totalFieldsQty, 0.500, 0.000, NotGaussian
wro4j, staticFieldsQty, 0.596, 0.000, NotGaussian
wro4j, publicFieldsQty, 0.500, 0.000, NotGaussian
wro4j, privateFieldsQty, 0.500, 0.000, NotGaussian
wro4j, protectedFieldsQty, 0.557, 0.000, NotGaussian
wro4j, defaultFieldsQty, 0.500, 0.000, NotGaussian
wro4j, visibleFieldsQty, 0.500, 0.000, NotGaussian
wro4j, finalFieldsQty, 0.500, 0.000, NotGaussian
wro4j, nosi, 0.500, 0.000, NotGaussian
wro4j, loc, 0.993, 0.000, NotGaussian
wro4j, returnQty, 0.500, 0.000, NotGaussian
wro4j, loopQty, 0.500, 0.000, NotGaussian
wro4j, comparisonsQty, 0.500, 0.000, NotGaussian
wro4j, tryCatchQty, 0.500, 0.000, NotGaussian
wro4j, parenthesizedExpsQty, 0.500, 0.000, NotGaussian
wro4j, stringLiteralsQty, 0.570, 0.000, NotGaussian
wro4j, numbersQty, 0.500, 0.000, NotGaussian
wro4j, assignmentsQty, 0.702, 0.000, NotGaussian
wro4j, mathOperationsQty, 0.500, 0.000, NotGaussian
wro4j, variablesQty, 0.701, 0.000, NotGaussian
wro4j, maxNestedBlocksQty, 0.500, 0.000, NotGaussian
wro4j, anonymousClassesQty, 0.500, 0.000, NotGaussian
wro4j, innerClassesQty, 0.500, 0.000, NotGaussian
wro4j, lambdasQty, 0.500, 0.000, NotGaussian
wro4j, uniqueWordsQty, 1.000, 0.000, NotGaussian
wro4j, modifiers, 0.837, 0.000, NotGaussian
wro4j, logStatementsQty, 0.500, 0.000, NotGaussian
wro4j, AvgCyclomatic, 0.757, 0.000, NotGaussian
wro4j, AvgCyclomaticModified, 0.757, 0.000, NotGaussian
wro4j, AvgCyclomaticStrict, 0.757, 0.000, NotGaussian
wro4j, AvgLine, 0.913, 0.000, NotGaussian
wro4j, AvgLineBlank, 0.500, 0.000, NotGaussian
wro4j, AvgLineCode, 0.907, 0.000, NotGaussian
wro4j, AvgLineComment, 0.500, 0.000, NotGaussian
wro4j, Cyclomatic, 0.500, 0.000, NotGaussian
wro4j, CyclomaticModified, 0.500, 0.000, NotGaussian
wro4j, CyclomaticStrict, 0.500, 0.000, NotGaussian
wro4j, Essential, 0.500, 0.000, NotGaussian
wro4j, MaxCyclomatic, 0.757, 0.000, NotGaussian
wro4j, MaxCyclomaticModified, 0.757, 0.000, NotGaussian
wro4j, MaxCyclomaticStrict, 0.757, 0.000, NotGaussian
wro4j, MaxEssential, 0.757, 0.000, NotGaussian
wro4j, MaxInheritanceTree, 0.770, 0.000, NotGaussian
wro4j, MaxNesting, 0.500, 0.000, NotGaussian
wro4j, PercentLackOfCohesion, 0.505, 0.000, NotGaussian
wro4j, RatioCommentToCode, 0.501, 0.000, NotGaussian
wro4j, SumCyclomatic, 0.792, 0.000, NotGaussian
wro4j, SumCyclomaticModified, 0.792, 0.000, NotGaussian
wro4j, SumCyclomaticStrict, 0.792, 0.000, NotGaussian
wro4j, SumEssential, 0.779, 0.000, NotGaussian
wro4j, BOC, 0.841, 0.000, NotGaussian
wro4j, TACH, 0.500, 0.000, NotGaussian
wro4j, FCH, 0.600, 0.000, NotGaussian
wro4j, LCH, 0.977, 0.000, NotGaussian
wro4j, CHO, 0.810, 0.000, NotGaussian
wro4j, FRCH, 0.873, 0.000, NotGaussian
wro4j, CHD, 0.500, 0.000, NotGaussian
wro4j, WCD, 0.500, 0.000, NotGaussian
wro4j, WFR, 0.963, 0.000, NotGaussian
wro4j, ATAF, 0.500, 0.000, NotGaussian
wro4j, LCA, 0.797, 0.000, NotGaussian
wro4j, LCD, 0.500, 0.000, NotGaussian
wro4j, CSB, 0.810, 0.000, NotGaussian
wro4j, CSBS, 0.500, 0.000, NotGaussian
wro4j, ACDF, 0.500, 0.000, NotGaussian
wro4j, FANIN, 0.500, 0.000, NotGaussian
wro4j, FANOUT, 0.500, 0.000, NotGaussian
wro4j, LazyClass, 0.500, 0.000, NotGaussian
wro4j, DataClass, 0.500, 0.000, NotGaussian
wro4j, ComplexClass, 0.500, 0.000, NotGaussian
wro4j, SpaghettiCode, 0.500, 0.000, NotGaussian
wro4j, SpeculativeGenerality, 0.500, 0.000, NotGaussian
wro4j, GodClass, 0.500, 0.000, NotGaussian
wro4j, RefusedBequest, 0.500, 0.000, NotGaussian
wro4j, ClassDataShouldBePrivate, 0.500, 0.000, NotGaussian
wro4j, BrainClass, 0.500, 0.000, NotGaussian
wro4j, TotalClass, 0.500, 0.000, NotGaussian
wro4j, LongParameterList, 0.500, 0.000, NotGaussian
wro4j, LongMethod, 0.500, 0.000, NotGaussian
wro4j, FeatureEnvy, 0.500, 0.000, NotGaussian
wro4j, DispersedCoupling, 0.500, 0.000, NotGaussian
wro4j, MessageChain, 0.500, 0.000, NotGaussian
wro4j, IntensiveCoupling, 0.500, 0.000, NotGaussian
wro4j, ShotgunSurgery, 0.500, 0.000, NotGaussian
wro4j, BrainMethod, 0.500, 0.000, NotGaussian
wro4j, TotalMethod, 0.500, 0.000, NotGaussian
wro4j, TotalClassMethod, 0.500, 0.000, NotGaussian
wro4j, DiversityTotal, 0.500, 0.000, NotGaussian
wro4j, DiversityMethod, 0.500, 0.000, NotGaussian
wro4j, DiversityClass, 0.500, 0.000, NotGaussian
wro4j, TOTAL_CHANGES, 0.500, 0.000, NotGaussian
wro4j, will_change, 0.500, 0.000, NotGaussian
wro4j, release, 0.959, 0.000, NotGaussian

Process finished with exit code 0

